,bs1,bs2,bs_delta,std1,std2,std_delta
809,1.2963591814041138,1.2963593,1.1920928955078125e-07,7.302970886230469,3.8523457,-3.45062518119812
810,0.8620045781135559,0.8620045,-5.960464477539063e-08,4.817912578582764,2.389378,-2.428534507751465
811,0.6588557958602905,0.65885574,-5.960464477539063e-08,3.5772933959960938,1.6354668,-1.941826581954956
812,0.45354926586151123,0.4535493,2.9802322387695312e-08,2.3629322052001953,1.1578146,-1.2051175832748413
813,0.8179388642311096,0.81793875,-1.1920928955078125e-07,4.360560417175293,2.1750035,-2.1855568885803223
814,0.41607072949409485,0.4160707,-2.9802322387695312e-08,2.2800753116607666,1.0673075,-1.2127678394317627
815,0.6487489342689514,0.648749,5.960464477539063e-08,3.7665011882781982,1.754864,-2.0116372108459473
816,0.4758337140083313,0.4758337,0.0,3.185161590576172,1.6377808,-1.547380805015564
817,0.8032662868499756,0.8032663,0.0,4.058209419250488,1.9744282,-2.0837812423706055
818,0.8450701236724854,0.8450701,0.0,4.605512619018555,2.2996345,-2.305878162384033
819,1.0690380334854126,1.0690382,1.1920928955078125e-07,5.943732261657715,3.2430751,-2.7006571292877197
820,1.0086286067962646,1.0086286,0.0,5.241034507751465,2.2071695,-3.033864974975586
821,0.6431537866592407,0.6431538,0.0,3.6833081245422363,1.8228626,-1.860445499420166
822,0.6949706077575684,0.6949706,0.0,4.020767688751221,1.9988054,-2.021962285041809
823,0.554738461971283,0.55473846,0.0,2.8593363761901855,1.3620696,-1.4972667694091797
824,0.346564918756485,0.34656492,0.0,1.7492738962173462,0.88175,-0.8675239086151123
825,0.7258242964744568,0.7258242,-1.1920928955078125e-07,4.174673557281494,2.1887934,-1.9858801364898682
826,0.6780499219894409,0.6780499,0.0,3.7727622985839844,1.7668705,-2.005891799926758
827,0.6915677785873413,0.6915678,0.0,4.148005962371826,2.1564293,-1.9915766716003418
828,0.7975307703018188,0.7975307,-5.960464477539063e-08,4.320138931274414,2.1120872,-2.2080516815185547
829,1.1543182134628296,1.1543181,-1.1920928955078125e-07,6.177158832550049,3.0079536,-3.1692051887512207
830,1.6350806951522827,1.6350809,2.384185791015625e-07,7.66454553604126,4.104923,-3.5596227645874023
